No,Title,Writer,Date,Status
15881,서울특별시 상권분석서비스 정보 관련 문의드립니다.,임***,2017-10-25,완료
15882,공공데이터 포털에서 제공 하는 데이터에 대하여,김***,2017-10-25,완료
15883,동네예보정보조회서비스 api 관련 문의,나***,2017-10-25,완료
15879,서울시 구별 성범죄 발생건수 데이터 요청합니다,장***,2017-10-25,완료
15855,위치별 해달 출몰시각 정보조회,최***,2017-10-24,완료
15870,조달청 정보를 가져올수가 없습니다.,박***,2017-10-24,완료
15877,SERVICE_ACCESS_DENIED_ERROR 문의_2,김***,2017-10-25,완료
15876,SERVICE_ACCESS_DENIED_ERROR문의,김***,2017-10-25,완료
15862,API 상세정보에서 상세기능에 관한 내용을 보여주는곳이 바뀐건지 확인 부탁드립니다.,스******,2017-10-24,완료
15871,사업장 정보조회 서비스 API 활용 문의,정***,2017-10-24,완료
15849,버스 위치 정보 조회 서비스 정확도 확인요청,이***,2017-10-23,완료
15691,영화 등급분류 조회 서비스 데이터 문의,K******,2017-09-27,완료
15856,춘천시 공공데이터 관리가 제대로 안되고 있는것으로 생각 됩니다.,정***,2017-10-24,완료
15857,api 자바스크립트 요청은 의미가 없는것 같습니다.,신***,2017-10-24,완료
15863,부산 문화&#x2F;공연&#x2F;전시 정보서비스   에 대해서 질문드립니다,최***,2017-10-24,완료
15865,관세청 서비스에러,김***,2017-10-24,완료
15861,국문 관광정보 서비스 문의,이***,2017-10-24,완료
15858,운영반영에 관한 질문입니다.,곽***,2017-10-24,완료
15854,SERVICE KEY IS NOT REGISTERED ERROR 오류가 발생합니다.,김***,2017-10-24,완료
15853,API오류,박***,2017-10-24,완료
15851,API 호출 시간,김***,2017-10-23,완료
15844,데이터값 문의,이***,2017-10-23,완료
15852,SERVICE ACCESS DENIED ERROR.가 뜹니다,민***,2017-10-23,완료
15847,출몰정보 API에 관한 문의입니다.,정**,2017-10-23,완료
15843,API 호출 오류 장애,이***,2017-10-23,완료
15842,API 호출 오류는 언제쯤 복구가 될까요?,(*****,2017-10-23,완료
15848,수정일 관련,장***,2017-10-23,완료
15846,SERVICE KEY IS NOT REGISTERED ERROR 발생,이***,2017-10-23,완료
15841,나라장터 관련 API 서버 접속 오류,박***,2017-10-23,완료
15801,나라장터 개찰결과 개찰완료 목록 조회 문의,강***,2017-10-18,완료
15840,API 호출이 안되고 있습니다.,노***,2017-10-23,완료
15839,API 호출 오류,(******,2017-10-23,완료
15838,api호출 오류가 발생하고있습니다.,엄***,2017-10-23,완료
15836,api 호출 오류,김***,2017-10-23,완료
15834,부산 문화&#x2F;공연&#x2F;전시 정보서비스 API 문의 드립니다.,최***,2017-10-23,완료
15833,API 호출시 응답없음,위*****,2017-10-23,완료
15828,도착정보조회서비스 정류소별도착예정정보목록조회관련,진***,2017-10-23,완료
15826,서비스키,김***,2017-10-23,완료
15820,인증키,반***,2017-10-20,완료
15819,Service Key 오류 문의,오***,2017-10-20,완료
15818,일일트래픽에 대해 문의드립니다.,김***,2017-10-20,완료
15815,[재문의] 기상청 기상정보조회 개행문자 수정요청,셔***,2017-10-20,완료
15813,api 응답 문의,조***,2017-10-20,완료
15811,서비스 키가 등록 확인 요청,김***,2017-10-20,완료
15805,도시계획정보 API에서 서울시 정보는 제공되지 않나요?,배***,2017-10-19,완료
15807,"[건축인허가정보 서비스] 건축인허가 주차장 조회, 건축인허가 기본개요 조회 관련 문의",김***,2017-10-19,완료
15804,시내버스 open api 속도 문제,강***,2017-10-19,완료
15803,처리상태가 보류일때 의미가 무엇인가요?,최***,2017-10-18,완료
15802,99 에러 소스 코드 확인 부탁드립니다.,이***,2017-10-18,완료
15800,부산 도시철도 운행 정보 api 사용시 SERVICE ACCESS DENIED ERROR,배***,2017-10-18,완료
15797,서비스 상태 문의합니다,박***,2017-10-18,완료
15796,전주무선인터넷api와 전주자전거 보관소api,문***,2017-10-18,완료
15795,부산버스정보시스템 api,최***,2017-10-18,완료
15785,생활기상지수조회와 보건기상지수의 지점정보의 차이가 있나요?,안***,2017-10-17,완료
15791,cctv 설치 개수,임***,2017-10-17,완료
15786,전국 도시공원표준데이터 API문의,신***,2017-10-17,완료
15784,주민등록 인구통계 데이터 개방,최***,2017-10-17,완료
15780,운영 계정 트래픽 증설 문의,임***,2017-10-16,완료
15774,자료요청을 하면 보통 받을수있는시간이 얼마나걸리나요?,이***,2017-10-16,완료
15770,Oasis 필수값 문의,임***,2017-10-16,완료
15772,개발계정에서 운영계정으로 전환,김***,2017-10-16,완료
15771,일일 트래픽 한도 추가 요청,김***,2017-10-16,완료
15764,응급실시간병상조회,차***,2017-10-13,완료
15763,부산시설공단 공영주차장 실시간 주차현황 에러,i******,2017-10-13,완료
15759,OPENAPI 활용신청 요청,한***,2017-10-13,완료
15761,부산 문화 관광정보 인증키를 발급받았는데 인증키사용방법을 모르겠습니다.,안***,2017-10-13,완료
15762,병원평가조회,최***,2017-10-13,완료
15758,oasis 모듈관련 문의..,임***,2017-10-13,완료
15760,건강기능식품 관련 open api,정***,2017-10-13,완료
15757,경기 버스 api 이용 관련 문의 드립니다.,송***,2017-10-13,완료
15756,api 데이터관련,진***,2017-10-12,완료
15755,자원봉사 관련 문의 드립니다.,최***,2017-10-12,완료
15754,API서비스 인증키 관련,임***,2017-10-12,완료
15752,전국 자원봉사관리센터 현황 API관련입니다.,최***,2017-10-11,완료
15708,건강기능식품 상세정보조회 open api,정***,2017-09-29,완료
15750,지진정보 서비스 문의 입니다.,임***,2017-10-11,완료
15734,활용신청 TOP 10 &#x2F; TOP 20관련,한***,2017-10-09,완료
15747,서비스마다 활용 신청하지 않고 공공데이터 포탈의 모든 API 이용이 가능한가요?,김***,2017-10-10,완료
15743,서울특별시 버스 데이터 오류,김***,2017-10-10,완료
15744,이런 API가 있는지 문의드립니다.,옥***,2017-10-10,완료
15739,건강기능식품 대상별 정보조회 open api 관련,정***,2017-10-10,완료
15736,작은도서관 api에 관하여 질문드립니다.,문***,2017-10-10,완료
15738,동물보호관리시스템 유기동물 조회 서비스 오픈 api 오류,강***,2017-10-10,완료
15735,지진정보 서비스 확인 부탁드립니다.,임***,2017-10-10,완료
15728,입찰공고정보 관련 서비스가 되지를 않아서 질문드립니다.,박***,2017-10-06,완료
15732,SERVICE KEY IS NOT REGISTERED ERROR. 가 빈번하게 발생합니다.,김***,2017-10-07,완료
15652,활용신청 건수,한***,2017-09-21,완료
15725,인천공항 open api 운항정보데이타가 다운로드가 안됨니다,김***,2017-10-03,완료
15713,청소년이 성인카드를 썼다고 청소년요금으로 처리가 안되고 환승이 안됩니까?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,조***,2017-09-30,완료
15723,contentsid는 어떻게 얻어오나요?,김***,2017-10-02,완료
15712,동물보호관리시스템 유기동물 조회 서비스 오픈 api 오류,강***,2017-09-29,완료
15705,필수 값 입력 에러,김***,2017-09-29,완료
15704,실거래가 문의,이***,2017-09-29,완료
15703,나이스 - 급식 관련 데이터는 어디에?,유***,2017-09-29,완료
15702,기상청 기상특보정보조회서비스 &gt; 기상정보조회 개행문자 관련,셔***,2017-09-28,완료
15683,의약품 제품 허가 상세정보조회,정***,2017-09-27,완료
15700,정보가 들어오지 않습니다.,디******,2017-09-28,완료
15699,비로그인 상황에서 API 활용신청을 누른 후 로그인을 한 다음 이동 페이지 관련해서 요청 드립니다.,스******,2017-09-28,완료
15697,일조회초과 및 인증키 재등록 문의,김***,2017-09-28,완료
15692,건축물대장의 전유부 기능 관련 문의,조***,2017-09-27,완료
15694,건축물대장 서비스,나***,2017-09-28,완료
15693,신&#41;동네예보정보조회서비스 질문있습니다.,나***,2017-09-28,완료
15684,건강기능식품 상세정보조회 api,정***,2017-09-27,완료
15690,국민연금 API 데이터 관련 질문드립니다.,김***,2017-09-27,완료
15687,검사 부적합 식품정보서비스 데이터가 없습니다.,양***,2017-09-27,완료
15689,SERVICE ACCESS DENIED ERROR. 자꾸 뜨네요...,홍***,2017-09-27,완료
15685,통신판매사업자조회 API 운영계정 신청 철회,정***,2017-09-27,완료
15668,기상청 지상정보조회서비스 문의,김***,2017-09-25,완료
15642,부산 하천수질 정보 조회 최신 데이터가 없습니다.,i******,2017-09-21,완료
15680,api 검색 관련 문의,김***,2017-09-26,완료
15674,노선정보조회서비스 및 버스위치정보조회 서비스 API 호출이 안 됩니다.,양***,2017-09-25,완료
15672,집합건물 아파트 등의 단지 동 정보,조***,2017-09-25,완료
15663,잘못나온 정보 문의,이***,2017-09-23,완료
15676,"유기동물 조회 서비스 의 품종코드,시도코드,시군구코드를 어디에서 확인해야 할지 모르겠습니다.",박***,2017-09-25,완료
15678,API 서비스키 오류,장***,2017-09-25,완료
15677,기상 API 질문드립니다.,백***,2017-09-25,완료
15671,서울특별시 버스도착정보 API 문의,최***,2017-09-25,완료
15670,질병 병기별 통계,조***,2017-09-25,완료
15664,API 응답이 안정적이지 않습니다,박***,2017-09-23,완료
15666,평발 때문에 재검신청,홍***,2017-09-24,완료
15653,장기요양기관 월별 현황 오픈 API 오라클 DB 에러,박***,2017-09-22,완료
15662,공공데이터포털 서비스 이용중단 관련 문의,신***,2017-09-22,완료
15661,기관담당자 권한 요청,조***,2017-09-22,완료
15659,공시지가 문의,이***,2017-09-22,완료
15660,서비스 인증키 에러.,정***,2017-09-22,완료
15654,하천수질 정보조회 운영계정 문의,i******,2017-09-22,완료
15533,판매행위,최***,2017-09-08,완료
15649,공공데이터 추가 서비스 관련,채***,2017-09-21,완료
15648,응답 결과 문의,나***,2017-09-21,완료
15630,건강기능식품정보 서비스 open api 관련,정***,2017-09-20,완료
15645,오류문의,이***,2017-09-21,완료
15633,API가 신청상태에 머물러 있습니다.,오***,2017-09-20,완료
15641,건축인허가정보 OPEN API 활영 관련 문의,정***,2017-09-21,완료
15637,나라장터 입찰정보 API 문의,박***,2017-09-21,완료
15639,국토부 부동산 실거래가 502 에러,장***,2017-09-21,완료
15635,건축물대장정보 api 관련문의,서***,2017-09-21,완료
15634,SERVICE ACCESS DENIED ERROR.,i******,2017-09-21,완료
15631,부산시 시내버스 운행정보 서비스 활용제한,김***,2017-09-20,완료
15609,국가대중교통정보센터&#40;Tago&#41; 오픈API 수정 요청,이***,2017-09-19,완료
15627,우편번호 OPEN API 관련,강***,2017-09-20,완료
15629,의약품 제품 허가정보 서비스 open api 관련,정***,2017-09-20,완료
15628,개인회원에서 기관회원으로 전환 가능여부,이***,2017-09-20,완료
15626,작업환경측정결과보고서,김***,2017-09-20,완료
15625,영화진흥위원회,나***,2017-09-20,완료
15623,물질안전보건자료 조회 시 Response null 값 출력,오***,2017-09-20,완료
15612,물질안전보건자료 요청시 HTTP 307 결과 받습니다.,장***,2017-09-19,완료
15619,재문의드립니다.,김***,2017-09-20,완료
15618,문의드립니다.,김***,2017-09-20,완료
15608,건축대장표제부 [국토교통부] 데이터 확인 요청,전***,2017-09-19,완료
15548,항공권 API 관련 문의,이***,2017-09-12,완료
15607,경기버스 api 에러관련,박***,2017-09-19,완료
15601,서비스 URL에 정상 접속 되지 않습니다.,이***,2017-09-19,완료
15604,서비스 조회 한도 증가 요청,이***,2017-09-19,완료
15603,공무원이 공공데이터 신청을 할 수 있는지요?,최***,2017-09-19,완료
15598,공공데이터 이용 신청,채***,2017-09-18,완료
15595,인증키로 오픈 API 호출시 오류발생건,김***,2017-09-18,완료
15597,invalid parameter error,이***,2017-09-18,완료
15583,서울특별시 버스 위치정보 조회 서비스 관련 재문의 드립니다.,정***,2017-09-16,완료
15593,API 신청시 HTTP status 420 error 발생건,김***,2017-09-18,완료
15590,"아파트매매실거래 상세자료, 아파트 전월세 자료 문의, 공시지가문의",이***,2017-09-18,완료
15581,데이터 승인요청,김***,2017-09-15,완료
15589,문의드립니다,이***,2017-09-18,완료
15588,api 확인 부탁드립니다.,이***,2017-09-18,완료
15587,전국도시공원표준데이터 api 서버에러입니다,신***,2017-09-18,완료
15586,건강보험심사평가원 질병소분류 세부통계 2009-2015,유***,2017-09-17,완료
15582,데이터제공관련 문의,이***,2017-09-16,완료
15578,기상청의 지역별 현재날씨 요청방법 문의 드립니다.,강***,2017-09-15,완료
15579,api오류..,최***,2017-09-15,완료
15574,열차정보서비스 데이터 문의,조***,2017-09-15,완료
15575,LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,김***,2017-09-15,완료
15572,[물질안전보건자료] API 사용시 에러 문의,신***,2017-09-15,완료
15573,한글 UTF-8변환 문의 드립니다.,강***,2017-09-15,완료
15571,국토종주 자전거길 데이터를 받고 싶습니다.,손***,2017-09-14,완료
15570,기상청 지진정보조회 API 운영계정 전환방법 문의,셔***,2017-09-14,완료
15553,건물에너지정보 서비스 관련 질문,정***,2017-09-13,완료
15563,인증키 에러,황***,2017-09-13,완료
15558,특일 정보제공 서비스 &gt; 공휴일 정보에 임시공휴일 정보도 포함되나요?,정***,2017-09-13,완료
15551,안녕하세요~ 울산광역시 BIS정보건으로 문의드립니다.,박***,2017-09-13,완료
15547,SERVICE ACCESS DENIED ERROR.,안***,2017-09-12,완료
15546,요청 항목 문의,김***,2017-09-12,완료
15535,공공데이터 API 활용 문의입니다.,김***,2017-09-09,완료
15545,부산버스정보시스템 API 문의드립니다.,박***,2017-09-12,완료
15532,서울 시내버스 API 버스위치 정보 문의,고****,2017-09-08,완료
15541,오류&#35;30 이 납니다.,변***,2017-09-11,완료
15515,데이터 문의,오***,2017-09-06,완료
15540,인증키 신청관련 문의,김***,2017-09-11,완료
15537,예제를 사용한 코드가 정상적으로 실행되지 않습니다.,박***,2017-09-10,완료
15536,인증키오류,정***,2017-09-09,완료
15539,대기오염정보 조회 서비스 문의,김***,2017-09-11,완료
15530,부산버스정보시스템 속도 개선 건.,장***,2017-09-08,완료
15531,openAPI&#40;&#40;신&#41;동네예보정보조회시스템&#41;&#41; 문의,나***,2017-09-08,완료
15528,API 크롬에서 데이터가 안옵니다.,전***,2017-09-07,완료
15524,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-09-07,완료
15523,동네예보정보조회시스템 문의드립니다.,나***,2017-09-07,완료
15521,&#40;신&#41;동네예보정보조회서비스 API키 문의,나***,2017-09-07,완료
15517,데이터 소켓 통신 문제,김***,2017-09-07,완료
15518,활용신청을 하려고 하는데요,우***,2017-09-07,완료
15516,통신판매사업자 정보제공 서비스,이***,2017-09-06,완료
15512,[WinError 10060] url 받아오는 과정중 소켓오류,김***,2017-09-06,완료
15510,SERVICE KEY IS NOT REGISTERED ERROR &#40;재문의&#41;,김***,2017-09-05,완료
15509,사용법,박***,2017-09-05,완료
15506,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-09-05,완료
15505,request 한  url  및 키입니다.,김***,2017-09-05,완료
15503,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-09-05,완료
15501,국방조달의 예비가격 자료가 검색되지 않습니다,박***,2017-09-04,완료
15502,운영계정 허가 문의,김***,2017-09-04,완료
15500,SERVICE ACCESS DENIED ERROR,김***,2017-09-04,완료
15498,운영계정 트래픽 문의,함***,2017-09-04,완료
15497,검색문의,송***,2017-09-04,완료
15494,(신)동네예보정보조회서비스 API 관련 문의,나***,2017-09-02,완료
15492,DEADLINE_HAS_EXPIRED_ERROR,내****,2017-09-01,완료
15488,xml 검색,송***,2017-09-01,완료
15487,서비스 정보,송***,2017-08-31,완료
15486,키 발급 문의,연***,2017-08-31,완료
15484,키 발급 문의,송***,2017-08-31,완료
15482,DEADLINE HAS EXPIRED ERROR,송***,2017-08-31,완료
15479,국방조달의 예비가격 자료가 검색되지 않습니니다,박***,2017-08-30,완료
15477,샘플 코드 이슈(해킹 시도라고 나옵니다.),장***,2017-08-30,완료
15480,서울시 앱 공모전 버스AAR 파일 이용에 관련하여,김***,2017-08-30,완료
15476,신청 api 승인 부탁드립니다.,변***,2017-08-30,완료
15474,오픈 API 데이터 다운로드가 되지 않습니다.,곽***,2017-08-29,완료
15471,신청api 승인 부탁드립니다,변***,2017-08-29,완료
15470,운영계정으로 신청하였음에도 트래픽 초과가 발생합니다.,i******,2017-08-29,완료
15465,사업장 정보조회 서비스,오***,2017-08-28,완료
15463,폐쇄망에서의 운영,김***,2017-08-28,완료
15453,LIMITED_NUMBER_OF_SERVICE_REQUESTS_EXCEEDS_ERROR,김***,2017-08-26,완료
15376,국민연금 데이터 정확도 관련,김***,2017-08-17,완료
15450,정보가 잘못나온것으로 의심됩니다.,이***,2017-08-25,완료
15451,공공데이터 api 관련,장***,2017-08-25,완료
15449,api오류,최***,2017-08-25,완료
15442,우편번호 도로명주소 검색,강***,2017-08-24,완료
15441,SERVICE_KEY_IS_NOT_REGISTERED_ERROR 메세지 확인 부탁드립니다.,원***,2017-08-24,완료
15437,군수품조달정보 입찰공고서비스 문의,강***,2017-08-24,완료
15440,공동주택기본정보 api 사용 하려합니다,김***,2017-08-24,완료
15439,국방조달의 예비가격 자료가 검색되지 않습니니다.,박***,2017-08-24,완료
15423,공공취업정보 조회 API 표준코드 갱신 요청,이***,2017-08-23,완료
15432,대전 시내버스 API 문의,고****,2017-08-23,완료
15434,국문 관광정보 서비스 질문드립니다,김***,2017-08-23,완료
15433,API를 통한 1일 최대 데이터 추가 관련,신***,2017-08-23,완료
15429,대기오염정보 조회 서비스 응답관련,김***,2017-08-23,완료
15427,타슈 데이터 활용 관련하여 문의드립니다.,민***,2017-08-23,완료
15426,"개발계정, 운영계정",이***,2017-08-23,완료
15421,특일 정보제공 서비스 관련..추가 궁금 사항,김***,2017-08-23,완료
15422,건축물대장정보 조회,권***,2017-08-23,완료
15419,한국천문연구원 특일정보 api,신***,2017-08-22,완료
15418,기상청 해양기상 및 종관기상관측 자료 활용신청 방법,이***,2017-08-22,완료
15417,특일 정보제공 서비스 관련..,김***,2017-08-22,완료
15405,활용현황 데이터 미노출 문의,김***,2017-08-20,완료
15415,경기버스 API 관련 질문입니다.,한******,2017-08-22,완료
15410,위치별 해달 출몰시각 정보조회,최***,2017-08-21,완료
15408,실시간 경락 조회 속도,이***,2017-08-21,완료
15412,국토교통부 실거래가 정보 관련,김***,2017-08-21,완료
15411,안녕하세요 동네예보정보조회서비스 API 사용에 관한 질문입니다.,심***,2017-08-21,완료
15409,데이터 나오는것,채***,2017-08-21,완료
15407,서비스 엑세스 에러 오류,채***,2017-08-21,완료
15406,공공데이터 제공 신청 관련하여,이***,2017-08-21,완료
15404,왜 아직도 허가가 안나요?,남***,2017-08-20,완료
15402,지도api 관려,문***,2017-08-19,완료
15397,오류 url 입니다.,김***,2017-08-18,완료
15372,조달청 공사 낙찰 정보 서비스의 데이터 가져오는 시점 문의,박***,2017-08-17,완료
15395,버스노선 조회 서비스 관련 문의드립니다.,김***,2017-08-18,완료
15365,대기오염정보 정보 조회 서비스 키 오류,장***,2017-08-17,완료
15393,날씨 API 노드 js에서요 ㅎㅎ,에******,2017-08-18,완료
15392,특허 실용신안 관련,박***,2017-08-18,완료
15390,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-08-18,완료
15388,공공데이터 개방현황API 활용에 관해 질문드립니다,육***,2017-08-18,완료
15348,국토교통부 실거래가 정보  api 문의,장***,2017-08-14,완료
15383,달걀 살충제 관련,김***,2017-08-18,완료
15381,안녕하세요~ 지도 이미지관련해서 궁금한게 있습니다.,김***,2017-08-17,완료
15382,안녕하세요. 검색결과 문의 있습니다.,이***,2017-08-17,완료
15380,오픈 API 활용,김***,2017-08-17,완료
15378,공시지가 표시(png) 문의합니다.,김***,2017-08-17,완료
15374,경기도 버스도착정보 서비스 에러,조***,2017-08-17,완료
15299,이미지 파일 이름만 주어졌을경우,이***,2017-08-08,완료
15366,지금 우편번호 도로명 찾기 안되는것 같습니다.,김***,2017-08-17,완료
15373,이미지 데이터 신청 했습니다.,홍***,2017-08-17,완료
15368,api  서비스 오류,최***,2017-08-17,완료
15369,운영계정 신청후에도 LIMITED NUMBER OF SERVICE REQUESTS EXCEEDS ERROR,강***,2017-08-17,완료
15358,시스템 에러가 발생하였다고 합니다.,임***,2017-08-16,완료
15361,전기자동차 공공충전소 현황 서비스키 오류,임***,2017-08-16,완료
15359,공공데이터 제공신청 후 페이지이동 관련,이***,2017-08-16,완료
15357,대기오염정보 조회 서비스 Open API 서비스키 오류,정***,2017-08-16,완료
15356,트래픽 증설 요청,정***,2017-08-16,완료
15349,API 수정 요청 [공동주택 기본 정보제공 서비스  ],김***,2017-08-15,완료
15353,특정 버스의 노선목록 조회 서비스 질문드립니다.,임***,2017-08-15,완료
15345,대기오염정보 조회 서비스를 신청 하여 개발 중 문의 입니다.,이***,2017-08-14,완료
15344,전국 주민센터 목록과 주민센터 강좌 api 찾을 수 없을 까요 ?,송***,2017-08-14,완료
15342,데이터 품질관리 교육자료,장***,2017-08-14,완료
15341,호출 값 문의,김***,2017-08-14,완료
15340,"아파트 동별, 빌라별 인구 자료와 관련하여 문의드립니다.",황***,2017-08-14,완료
15339,"반여농산물(엄궁농산물, 국제수산물 포함) 실시간 경락정보 속도 문제..",이***,2017-08-14,완료
15337,서비스 키 등록 안됨,정***,2017-08-14,완료
15336,부분정면충돌 사망자 통계자료 요청합니다.,최***,2017-08-13,완료
15332,서울 시 버스 관련 API 들 활용신청 승인되는데 얼마나 걸리나요?,정***,2017-08-11,완료
15334,신검 미참여 관련,우***,2017-08-12,완료
15329,안녕하세요 서비스키 등록관련 문의드립니다.,박***,2017-08-11,완료
15328,전화로 문의 드렸던 데이터 트래픽 관련 입니다.,이***,2017-08-11,완료
15325,몇일전 산림청 이미지에 관해서 질문했던 학생입니다.,이***,2017-08-11,완료
15322,데이터셋간의 차이는 무엇인가요?,김***,2017-08-11,완료
15320,SERVICE KEY IS NOT REGISTERED ERROR,한***,2017-08-10,완료
15245,여행지도정보서비스 주변 관광지도 보기,김***,2017-08-03,완료
15309,군수품조달정보 입찰결과서비스 관련 문의입니다.,지***,2017-08-09,완료
15319,국가표준식품성분표 제 9개정판 자료 요청,이***,2017-08-10,완료
15318,버스위치정보 이미지 api,안***,2017-08-10,완료
15316,의료기관별 상세정보서비스 api관련 문의,송***,2017-08-09,완료
15315,국문 관광정보 서비스 문의 드립니다.,권***,2017-08-09,완료
15310,부산버스정보시스템 API 에러코드 문의,최***,2017-08-09,완료
15314,생활법령 백문백답 조회 서비스 인증키 에러 문의드립니다.,조***,2017-08-09,완료
15313,공공데이터 시각화 삭제 요청,백***,2017-08-09,완료
15312,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-08-09,완료
15308,SERVICE KEY IS NOT REGISTERED ERROR.,정***,2017-08-09,완료
15307,SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-08-09,완료
15302,인증키 재발행후 	SERVICE KEY IS NOT REGISTERED ERROR,장***,2017-08-08,완료
15305,시외버스정보 서비스와 고속버스정보 서비스가 신청 승인이 되었으나 정보가 제공되지 않음,강***,2017-08-09,완료
15304,버스 노선별 정보조회.,김***,2017-08-08,완료
15306,서비스키가 등록되지 않았다고 뜨네요.,박***,2017-08-09,완료
15301,공영주차장,안***,2017-08-08,완료
15300,관광지검색정보,안***,2017-08-08,완료
15290,SERVICE KEY IS NOT REGISTERED ERROR,장***,2017-08-08,완료
15298,공연축제정보,안***,2017-08-08,완료
15289,SERVICE KEY IS NOT REGISTERED ERROR,안***,2017-08-08,완료
15292,원자력 발전소 실시간 폐수 수질 현황 데이터 관련,남****,2017-08-08,완료
15293,국문 관광정보 서비스  검색조건이 적용이 안되는거 같습니다.,권***,2017-08-08,완료
15287,아직도 SERVICE KEY IS NOT REGISTERED ERROR가 나옵니다.,장***,2017-08-07,완료
15285,SERVICE KEY IS NOT REGISTERED ERROR,장***,2017-08-07,완료
15286,SERVICE KEY IS NOT REGISTERED ERROR,심***,2017-08-07,완료
15282,한 정류소의 도착정보.,조***,2017-08-07,완료
15277,원자력발전소 실시간 폐수 수질 현황 데이터 관련,남****,2017-08-07,완료
15281,해양환경관리공단 API 문의,김***,2017-08-07,완료
15280,기간 만료후 조회서비스 연장문의,조***,2017-08-07,완료
15279,API 요청방법 문의,이***,2017-08-07,완료
15278,국문 관광정보 서비스 운영신청 문의 드립니다.,권***,2017-08-07,완료
15276,트래픽 제한,김***,2017-08-07,완료
15273,건축물대장 공공데이터 운영계정신청,김***,2017-08-07,완료
15274,출몰시각정보제공 서비스 문의,최***,2017-08-07,완료
15272,국문 관광정보 서비스 url,이***,2017-08-07,완료
15271,서울특별시 노선정보조회서비스를 신청하였습니다.,신***,2017-08-07,완료
15270,성적에 관한 데이터,윤***,2017-08-06,완료
15269,국문 관광정보 서비스  INVALID REQUEST PARAMETER ERROR,이***,2017-08-06,완료
15268,SERVICE KEY IS NOT REGISTERED ERROR.,김***,2017-08-05,완료
15266,버스 도착알림 api 관련,조***,2017-08-04,완료
15263,한국농어촌공사의 농어촌체험마을 오픈 API가 작동하지 않는것 같습니다.,심***,2017-08-04,완료
15264,lh분양주택 청약 공고문,이***,2017-08-04,완료
15262,군수품조달정보 입찰공고서비스 > 시설 공개수의협상계획 상세 관련 문의입니다,지***,2017-08-04,완료
15257,군수품조달정보 입찰공고서비스 > 시설 공개수의협상계획 목록 관련 문의입니다.,지***,2017-08-04,완료
15258,"버스정류장 승,하차 데이터에 대하여",정***,2017-08-04,완료
15255,공공데이터 서비스와 관련,장***,2017-08-04,완료
15253,건축물 층별정보 중에서,우***,2017-08-03,완료
15251,음양력 정보제공 서비스,고***,2017-08-03,완료
15249,HTTP ERROR 확인 요청,김***,2017-08-03,완료
15252,신체검사 재검 일정에 대한 질문입니다.,유***,2017-08-03,완료
15146,부산 대기질 정보 조회 문의,i******,2017-07-25,완료
15250,나라장터 입찰공고정보서비스 관련문의,김***,2017-08-03,완료
15248,미세먼지 데이터 문의,정***,2017-08-03,완료
15247,데이터 기부에 관하여 문의 드립니다.,제****,2017-08-03,완료
15152,버스노선정보조회서비스 API 문의입니다. (재문의),신***,2017-07-25,완료
15244,제2외국어로 중국어를 가르치는 고등학교 수와 중국어 교재 선택 현황,오***,2017-08-03,완료
15241,'등록되지 않은 서비스키입니다'관련,이***,2017-08-03,완료
15240,api데이터와 포털데이터가 달라서 문의드려요.,류***,2017-08-03,완료
15235,건축물대장 정보,우***,2017-08-02,완료
15239,서비스키 에러,김***,2017-08-03,완료
15238,활용사례 등록하기,이***,2017-08-03,완료
15237,데이터 유무 확인,김***,2017-08-03,완료
15233,service key 확인 부탁드리겠습니다.,김***,2017-08-02,완료
15234,교통사고 데이터 관련 문의드립니다,이***,2017-08-02,완료
15236,미세먼지 api  에러,임***,2017-08-02,완료
15232,지진정보조회서비스 응답값이 항상 0 건이네요,김***,2017-08-02,완료
15231,SERVICE KEY IS NOT REGISTERED ERROR,정***,2017-08-02,완료
15227,비정상적으로 작동하는 api가 있는것 같아 문의드립니다.,조***,2017-08-02,완료
15229,SERVICE KEY IS NOT REGISTERED ERROR,구***,2017-08-02,완료
15228,SERVICE KEY IS NOT REGISTERED ERROR,이***,2017-08-02,완료
15225,UNREGISTERED IP ERROR.,백***,2017-08-02,완료
15141,경락가격정보 API 데이터 문의입니다.,김***,2017-07-24,완료
15222,API 사용시 인증에러 관련 문의드립니다.,벅**,2017-08-01,완료
15221,재가장기요양기관 평가 결과,권***,2017-08-01,완료
15220,활용사례 관련,채***,2017-08-01,완료
15218,SERVICE KEY IS NOT REGISTERED ERROR,김***,2017-08-01,완료
15217,기관회원,자****,2017-08-01,완료
15214,UNREGISTERED IP ERROR.,백***,2017-08-01,완료
15212,15187 관련 질문 드립니다.,함***,2017-07-31,완료
15211,전국장애인편의시설정보조회 API 미리보기 실행 오류,정***,2017-07-31,완료
